id_en,row,text_clean,target,is_pun
en_2651,1416,Le professeur de maths était un bon danseur - il possédait un algorithme.,1,1
en_2651,1417,Le professeur de maths était un bon danseur - il possédait des algorithmes.,1,1
en_2662,1418,Il y avait un panneau sur la pelouse dans un centre de traitement de la drogue qui disait : « Ne vous approchez pas de l'herbe ».,1,1
en_2662,1419,Il y avait un panneau sur la pelouse d'un centre de re - habillage de médicaments qui disait Ne touchez pas à l'herbe.,1,1
en_2664,1420,"Les vieux boulangers ne meurent jamais, ils ne sont juste plus très fougasses.",1,1
en_2664,1421,"LES VIEUX HOMMES DE PAIN ne meurent jamais, ils perdent juste leur pâte.",1,1
en_2664,1422,"Les vieux boulangers ne meurent jamais, ils arrêtent juste de gagner leur croute.",1,1
en_2664,1423,"Les vieux boulangers ne meurent jamais, ils perdent juste leur pâte.",1,1
en_2665,1424,"Les vieux pyromanes ne meurent pas, ils tentent de rallumer la flamme.",1,1
en_2665,1425,"Les vieux pyromanes ne meurent jamais, ils perdent juste leur étincelle.",1,1
en_2665,1426,"Les vieux pyromanes ne meurent jamais, ils perdent juste la flamme dans leurs regards.",1,1
en_2666,1427,Deux sociétés minières ont fusionné pour devenir des alliages.,1,1
en_2666,1428,Deux compagnies minières se sont fusionnées pour former des alliages.,1,1
en_2666,1429,Deux sociétés minières ont fusionné et sont devenues des alliages.,1,1
en_2666,1430,C'est deux entreprises d'exploitations minières ne s'appréciaient guères mais choisirent quand même de fusionner leurs activités. C'était un alliage de raison.,1,1
en_2666,1431,Deux sociétés minières ont décidé de fusionnés leurs forces et de former un alliage.,1,1
en_2666,1432,Deux compagnies minières ont fusionnées et fait alliage.,1,1
en_2666,1433,Deux usines de métal ont fusionné. Les locaux ont fière ALUre.,1,1
en_2667,1434,J'ai invité mon ami à dîner. On a mangé pendant 20 minutes puis il s'est évanoui à nouveau.,1,1
en_2676,1435,Certains chats ont des yeux persans.,1,1
en_2686,1436,"En Asie, un vice de construction est un véritable coup de bambou pour les victimes.",1,1
en_2686,1437,"En s'approchant du pôle magnétique, il s'est retrouvé déboussolé",1,1
en_2705,1438,"Quand les infirmières ont une mauvaise journée, elles continuent à aiguillonner les gens.",1,1
en_2712,1439,"Sa femme adorait la poterie, mais pour lui c'était juste grès chiant.",1,1
en_2714,1440,"Je n'ai pas assez de sous pour acheter l'église ! - Ne vous en faites pas, vous pouvez prier en trois fois.",1,1
en_2714,1441,Prier à l'avance.,1,1
en_2714,1442,Priez à l'avance.,1,1
en_2718,1443,"Les vieux programmeurs ne meurent jamais, ils ont bien trop Acer.",1,1
en_2719,1444,Allons à la salle de gym et prenons du poids un moment.,1,1
en_2719,1445,Allons à la salle de muscu poids-reauter un moment,1,1
en_2719,1446,On est parti de la salle de muscu pour nous déshaltèrer,1,1
en_2719,1447,"Si toutes les machines sont prises, on attendra, ça ne se fait pas de pousser à la salle",1,1
en_2719,1448,Prend rendez-vous chez le docteur et sois patient,1,1
en_2719,1449,On a qu'à poidsreauter devant l'entrée de la salle de sport.,1,1
en_2729,1450,Je me suis cassé la cheville au bal de promo. Au moins ma partenaire de danse a compris que je craquais pour elle.,1,1
en_2735,1451,Ne laisse pas l’adversité se mettre en travers de ton chemin surtout si tu es en train de conduire.,1,1
en_2736,1452,"Les vieux dessinateurs ne meurent jamais, ils croquissent la vie à pleine dent.",1,1
en_2739,1453,"Pour les entreprises de cartes de vœux, leur destin est dans les cartes.",1,1
en_2739,1454,Pour les compagnies de cartes de vœux leur sort est dans les cartes.,1,1
en_2739,1455,"Pour les compagnies de cartes de vux, leur sort est dans les cartes.",1,1
en_2740,1456,"Son partenaire et lui, fabriquaient des couteaux, et ils se partageaient le gâteau.",1,1
en_2740,1457,"Lui et sa partenaire étaient dans l'industrie des couteaux, ils ont partagé de manière éCOUTEAble.",1,1
en_2740,1458,"Elles s'étaient associées toutes les deux pour cette vente de couteaux, alors elles ont coupé la poire en deux.",1,1
en_2740,1459,Ils étaient les deux patrons de leur fabrique de couteaux mais ils avaient du mal à trancher en cas de désaccord.,1,1
en_2746,1460,"Si vous brûlez la bougie aux deux extrémités, vous n'êtes pas aussi brillant que vous le pensez.",1,1
en_2746,1461,"Si vous brûlez la bougie par les deux bouts, vous n'êtes pas aussi brillant que vous le pensez.",1,1
en_2747,1462,"Tom et son groupe se sont mis d’accord pour jouer un La, un Do dièse et un Mi majeur.",1,1
en_2747,1463,"Jouons donc un la, un do dièse et un mi, s'écrie la bande de Tom de concert.",1,1
en_2747,1464,"Jouons un la, un do puis un mi s'écrièrent les membres du groupe de Tom d'un seul chœur.",1,1
en_2747,1465,"Jouons tous un la, un do dièse et un mi, s'exclamèrent les membres du groupe de Tom en harmonie.",1,1
en_2747,1466,"Allez les gars, on joue un la, un do dièse et un mi, cria le groupe de rock de Tom à l'unisson.",1,1
en_2747,1467,"Jouons tous un la, un do dièse et un mi s’exclama le groupe de musique de Tom à l’unisson.",1,1
en_2747,1468,"On va tous jouer un la, un do dièse et un mi s'exclamèrent les membres du groupe de Tom à l'unisson.",1,1
en_2747,1469,"Les choristes sont tombés d'accord pour chanter La, Do, Mi",1,1
en_2747,1470,"Jouons tous un mi, un do dièse et un la s'écrièrent les musiciens à l'unisson.",1,1
en_2747,1471,"On commence par un La, ensuite un Do dièse puis on finit par un Mi, s'époumona la chorale de Tom en harmonie.",1,1
en_2747,1472,"Chantons un LA, dit Toto, au diapason.",1,1
en_2747,1473,"Jouons un la, un do dièse et un mi, s'accorda d'une voix aiguë la bande de Tom.",1,1
en_2747,1474,"D’un commun accord, le groupe de Tom a décidé de d’abord jouer un la, puis un do dièse et enfin, un mi.",1,1
en_2747,1475,"Agacé, mon prof de guitare m’a dit de ne pas trop tirer sur la corde.",1,1
en_2747,1476,"Nous jouerons tous un La, un Do dièse et un Mi, cria le groupe de Tom en chœur.",1,1
en_2747,1477,"Jouons tous un A, un C dièse et un E tonna tout le groupe de Tom d'un commun accord",1,1
en_2747,1478,"Jouons un la, un do dièse et un mi, s'est écrié le groupe de Tom d'un seul accord.",1,1
en_2747,1479,"Jouons, un la, un do dièse, et un mi, s'écrièrent Tom et ses musiciens d'un commun accord.",1,1
en_2747,1480,"D'un commun accord, Tom et son groupe ont décidé de jouer la même note.",1,1
en_2747,1481,"Jouons un la, un do dièse et un mi, cria le groupe de Tom d'un même accord.",1,1
en_2747,1482,"Jouons tous un la, un do dièse et un mi, s'écria le groupe de Tom d'un même accord.",1,1
en_2747,1483,"Jouons un LA, un DO dièse, et un MI, s’écrièrent les musiciens du groupe de Tom sur le même ton.",1,1
en_2747,1484,"Jouons un la, un do dièse et un mi, cria l’orchestre de Tom à l’unisson.",1,1
en_275,1485,"Son tube digestif la faisait beaucoup souffrir, comme si elle était victime de querelles intestines.",1,1
en_275,1486,"En apprenant qu'elle avait un problème au niveau de ses yeux, je comprends qu'elle ait été d'humeur aqueuse.",1,1
en_275,1487,"Je n'ai plus de varice, quelle veine !",1,1
en_275,1488,"Les vaisseaux gonflés sur ses jambes étaient très querelleurs pour pas grand chose, on peut dire qu'ils étaient sanguins.",1,1
en_2752,1489,"Les vieux magiciens ne meurent jamais, ils disparaissent juste.",1,1
en_2752,1490,"Les vieux magiciens ne meurent jamais, ils jouent des tours.",1,1
en_2752,1491,"Les vieux MAGICIANS ne meurent jamais, ils disparaissent.",1,1
en_2752,1492,"LES VIEUX MAGICIENS ne meurent jamais, ils disparaissent simplement.",1,1
en_2752,1493,"Les vieux magiciens ne meurent jamais, ils disparaissent.",1,1
en_2756,1494,Les missionnaires aiment les voitures à capot parce qu'elles sont convertibles.,1,1
en_2757,1495,Un petit garçon a rogné ses crayons de couleur parce qu'ils ne se sont pas pointés.,1,1
en_2757,1496,"Ce petit garçon voulaient mettre à la porte ses plum’ mauvais crayons de couleur parce qu’ils ne se pointaient jamais au bouleau. Finalement, ils en ont eu marre, c’est eux qui se sont taillés.",1,1
en_2757,1497,Un petit garçon a viré ses crayons de couleur à cause de leur manque de vivacité.,1,1
en_2757,1498,Un petit garçon a dû mettre à la porte ses plumes mauvais crayons de couleur parce qu'ils ne se pointaient pas / jamais au bouleau.,1,1
en_2767,1499,"Les vieux fermiers ne meurent jamais, ils deviennet des légumes.",1,1
en_4484,2800,"Les vieux fermiers ne meurent jamais, ils ferment juste les oeufs",1,1
en_4484,2801,Les producteurs d'œufs ne meurent jamais mais ils ont treize problèmes à la douzaine.,1,1
en_4484,2802,"Les vieux aviculteurs ne meurent jamais, ils n'arrivent juste plus à s'occuper d'oeufs.",1,1
en_4484,2803,"Les vieux éleveur de poulets de meurent pas, ils deviennent pro dans la fabrication de moeuffins.",1,1
en_4486,2804,J'ai terminé mon examen de trigonométrie sans qu'il y ait un secant à perdre.,1,1
en_4486,2805,J'ai terminé mon examen de trigonométrie sans perdre un secant.,1,1
en_4486,2806,J'ai terminé mon examen de trigonométrie sans sécante à perdre.,1,1
en_4486,2807,J'ai terminé mon examen de trigonométrie sans une sécante à perdre.,1,1
en_4486,2808,"J'ai terminé mon exercice de trigonométrie à la va-vite, je ne voulais pas rater le cos",1,1
en_449,2809,Les professeurs de sciences ont rompu parce qu'il n'y avait pas d'atomes crochus entre eux.,1,1
en_449,2810,"Les professeurs de science ont rompu, il n'y avait pas assez de chimie entre eux.",1,1
en_449,2811,Les professeurs de sciences se sont séparés parce qu'il n'y avait pas de chimie.,1,1
en_4496,2812,Il est devenu astronaute et il s’est bien éclaté.,1,1
en_4496,2813,Il est devenu astronaute et sa carrière a décolé.,1,1
en_4496,2814,Il est devenu astronaute et ses affaires ont décollé.,1,1
en_4496,2815,Il est devenu astronaute car avant il fusée pas ce qu’il lui plaisait.,1,1
en_4496,2816,Il devint astronaute et n'eût plus la tête sur les épaules.,1,1
en_4499,2817,"Elle n'était que la fille d'un dentiste, mais tout le monde voulait remplir sa cavité.",1,1
en_4499,2818,"Elle n'était que fille de dentiste, mais tout le monde voulait combler sa cavité.",1,1
en_45,2819,"Les fabricants d'antennes ne meurent pas, ils disparaissent des radars.",1,1
en_45,2820,"Les vieux ingénieurs d'antennes ne meurent jamais, ils décrochent.",1,1
en_45,2821,Les ingénieurs d'antennes ne sont pas toujours sur la même longueur d'onde.,1,1
en_45,2822,"Les vieux concepteurs d’antennes ne meurent pas, ils s’éphasent peu à peu.",1,1
en_4500,2823,Quel est le comble pour un corbeau ? D'être un peu rapace.,1,1
en_4508,2824,On l'appelait le roi des dentistes car il était spécialisé dans les couronnes.,1,1
en_4508,2825,Ils l'ont appelé le roi des dentistes parce qu'il était spécialisé dans les couronnes.,1,1
en_4508,2826,Ils l'appelaient le roi des dentistes parce qu'il se spécialisait dans les couronnes.,1,1
en_4508,2827,Ils l'appellent le roi des dentistes. Il est spécialiste des couronnes.,1,1
en_4511,2828,"Si tu sautes à la conclusion, tu fais des atterrissages terribles.",1,1
en_4517,2829,"Un cardeur ne meurt jamais, seulement, il finit par filer un mauvais coton",1,1
en_4520,2830,"Les vieux chimistes ne meurent jamais, ils ne réagissent pas, c'est tout.",1,1
en_4534,2831,Le cordonnier ne refusait rien à son apprenti. Il le recevait en grandes pompes.,1,1
en_4535,2832,Les serveurs sont bons à la multiplication parce qu'ils connaissent bien leurs tables.,1,1
en_4535,2833,Les serveurs sont bons à la multiplication parce qu'ils connaissent leurs tables.,1,1
en_4535,2834,Les serveurs sont bons en multiplication parce qu'ils connaissent leurs tables.,1,1
en_4540,2835,Je me présente: Monsieur Narroz. Jean Narroz. Je suis consultant en irrigation,1,1
en_455,2836,"Il était une fois une vieille sorcière, dit Tom en Grimmaçant.",1,1
en_455,2837,"“ Il était une fois une magnifique princesse …, Perrault-ra-t-il.",1,1
en_455,2838,"Il était une fois une très belle princesse, grimmaça Tom.",1,1
en_455,2839,"“Il était une fois une princesse magnifique, dit Tom en Grimmaçant.",1,1
en_456,2840,"Les anciens artistes ne meurent jamais, ils mettent les choses en perspective.",1,1
en_456,2841,"Les vieux artistes ne meurent jamais, ils mettent juste les choses en perspective.",1,1
en_456,2842,"Les vieux artistes ne meurent jamais, ils perdent juste de leur perspective.",1,1
en_4564,2843,L'officier Jones prend son bain annuel tous les mois de juin. C'est un exemple caractéristique d'un flic sale.,1,1
en_4568,2844,"Le fournisseur d'œufs de canes du Vatican est élu à bulletin secret, puis son nom est annoncé dans le canard du lendemain.",1,1
en_4568,2845,"Après la lecture des évangiles, le prêtre entraîna ses oeuf-ailles dans une longue homé-lette.",1,1
en_4577,2846,"Je suis un creuseur de fossé, dit Tom, d'un ton tranchant.",1,1
en_4581,2847,L'accusé sans oreille a renoncé à son audition.,1,1
en_4581,2848,Le défendeur sans oreille a renoncé à son droit d'audition.,1,1
en_4581,2849,Le défendeur sans oreilles a renoncé à son audition.,1,1
en_4583,2850,Un homme a pulvérisé un garçon avec de la mousse au plafond. Il a été arrêté pour comportement isolant.,1,1
en_4583,2851,Un homme a aspergé un garçon de mousse pour plafond. Il a été arrêté pour comportement isolant.,1,1
en_4591,2852,"Le dermatologue était un excellent jardinier, mais il avait un grain.",1,1
en_4593,2853,Le voleur de mouton est devenu complètement chèvre.,1,1
en_4594,2854,"J'aime le hockey, dit Tom, à la glace.",1,1
en_46,2855,L'approbation d'un nageur olympique a fait plonger les profits d'une entreprise.,1,1
en_46,2856,Le soutien d'un nageur olympique a fait plonger les bénéfices d'une entreprise.,1,1
en_4611,2857,"Un pêcheur a essayé de boxer, mais il n'a fait que lancer des crochets.",1,1
en_4615,2858,"Les vieux réparateurs de climatiseurs ne meurent jamais, ils perdent juste leur sang-froid.",1,1
en_4618,2859,Je m'appelle Leo. Un dresseur de lions.,1,1
en_4618,2860,"Mon nom est Leo, un entraîneur de lions.",1,1
en_4618,2861,Mon nom est Leo. Je suis un entraîneur de lions.,1,1
en_4618,2862,"Je m'appelle Leo, un entraîneur de lion.",1,1
en_4618,2863,Je m'appelle Lionel. Je suis dresseur de lions.,1,1
en_4618,2864,Je m'appelle Léo. Je suis dresseur de lions.,1,1
en_4619,2865,"Un lanceur de baseball lui demandait s'il avait une bonne balle courbe, mais il voulait une réponse directe.",1,1
en_4619,2866,"Un pratiquant de baseball a demandé s'il avait une bonne courbe, mais il voulait une réponse directe.",1,1
en_4619,2867,"Un joueur de baseball a demandé s'il avait une bonne balle courbe, mais il voulait une réponse droite.",1,1
en_4620,2868,"Quand le réparateur de télé s'est marié, la réception était excellente.",1,1
en_4620,2869,"Lorsque le réparateur de télévision s'est marié, la réception a été excellente.",1,1
en_4620,2870,"Quand le réparateur de télévision s'est marié, la réception était excellente.",1,1
en_4620,2871,"Quand le réparateur de télévision s'est marié, la réception a été excellente.",1,1
en_4625,2872,"Pour faire simple, cuire des oeufs c'est pas compliqué.",1,1
en_4625,2873,"Les oeufs, ils ont Free, ils ont tout compris.",1,1
en_4625,2874,Nous ré-pondrons pour finir que les œufs sont excellents !,1,1
en_4625,2875,"On va pas en faire un plat: les oeufs c'est bon, point.",1,1
en_4627,2876,C'était la fille d'un jardinier ; elle mettait des râteaux à tous ceux qui la draguaient.,1,1
en_4627,2877,"Elle était fille de jardinier, mais elle s'est pris plein de râteaux.",1,1
en_4627,2878,Ce n’était qu’une fille de jardinier mais elle prenait beaucoup de râteaux.,1,1
en_4627,2879,Son père était jardinier. C'était une belle plante.,1,1
en_4627,2880,Elle n'était que fille de jardinier mais elle traînait avec la mauvaise herbe.,1,1
en_4627,2881,"Ce n'était la fille d'un jardinier, mais avec elle plus d'un s'est pris un râteau.",1,1
en_463,2882,On s'attend à des retombées des licenciements récents à la centrale nucléaire.,1,1
en_463,2883,Nous attendons des retombées des récents licenciements à la centrale nucléaire.,1,1
en_4631,2884,"Mon ami chroniquement rugueux, qui s'oppose fermement à tous les émirats indépendants, a été dérangé par la catarrhe lors de son voyage dans le monde entier.",1,1
en_4631,2885,"Mon ami, qui a le nez qui coule de façon chronique et qui s'oppose fermement à tout émirat indépendant, a été incommodé par le catarrhe lors de son voyage autour du monde.",1,1
en_4631,2886,"Mon ami, qui s'oppose fermement à tous les émirats indépendants, a souffert de catarrhée pendant son voyage dans le monde.",1,1
en_4642,2887,"Les vieux photographes ne meurent jamais, ils deviennent négatifs.",1,1
en_4642,2888,"Les vieux PHOTOGRAPHEURS ne meurent jamais, ils arrêtent de se développer.",1,1
en_4642,2889,"Les vieux photographes ne meurent jamais, ils cessent de se développer.",1,1
en_4642,2890,"Les vieux photographeurs ne meurent jamais, ils arrêtent juste de se développer.",1,1
en_4642,2891,"Les vieux photographes ne meurent jamais, ils finissent juste par cesser de se développer.",1,1
en_4642,2892,"LES VIEUX PHOTOGRAPHES ne meurent jamais, ils arrêtent juste de développer.",1,1
en_4655,2893,C'est peut-être la bonne voie mais si tu ne t'écartes pas tu vas te faire renverser.,1,1
en_4656,2894,"A l'époque où les nouvelles étaient écrites sur des plaques en argile, elles étaient fracassantes.",1,1
en_4660,2895,La peur d'un bacon tranché est-elle irrationnelle ?,1,1
en_4660,2896,"Quand je vais voir une exposition de Bacon, j'ai toujours une peur irrationnelle de passer pour une tête de l'art",1,1
en_4661,2897,L'Espagnol a fait un généreux Don à sa femme.,1,1
en_4661,2898,La femme du matador ne risquait pas d'être dérangée par son mari cette nuit: elle dormait sur ses deux oreilles,1,1
en_4671,2899,Un skieur qui perd une course par une journée froide aura une disposition glaciale.,1,1
en_2089,1000,Le prof de philo note-t-il ses copies sur 5 Kant ?,1,1
en_2089,1001,La Freud est-elle punie en contrôle de philosophie ?,1,1
en_2089,1002,"Tu ne peux pas avoir eu 11 en philo car le Marx, c’était 10/10.",1,1
en_2093,1003,"Les vieux coupons de réduction ne meurent jamais, ils expirent simplement.",1,1
en_2093,1004,"Les chasseurs de coupons ne meurent jamais, ils expirent.",1,1
en_2093,1005,"Les vieux clochards ne meurent jamais, ils expirent.",1,1
en_2093,1006,"Les vieux chasseurs de coupons ne meurent jamais, ils expirent.",1,1
en_2097,1007,"Quand j’ai demandé à ce joueur de basket si c’était vrai qu’il ne pouvait s’empêcher de baver, il ne l’a panier.",1,1
en_2103,1008,Le jeu de mot dans le titre de la pièce de théâtre L'importance d'être Constant est une idée digne d'un Oscar.,1,1
en_2103,1009,"Rien que pour le jeu de mots dans le titre de la pièce, L'importance d'être constant aurait dû avoir un Oscar.",1,1
en_2103,1010,“Tant va l'autruche à l'eau qu'à la fin elle se palme. C'est du très-mond Quenaud,1,1
en_2104,1011,"Parce que ce champion de pêche à la mouche avaient un fort accent de Marseille, ses élèves l'avaient surnommé le roi peuchère.",1,1
en_2104,1012,"Ce champion de pêche à la ligne apprenait à ses élèves à lancer leur ligne à un endroit très précis. Comme cette technique ne manquait jamais de porter ses fruits, ils l'ont surnommé le Roi Pécho.",1,1
en_2104,1013,"Parce que ce champion de pêche à la mouche mettait beaucoup d'énergie à motiver ses élèves lorsqu'ils lancaient, ils l'avaient surnommé le roi pêchu.",1,1
en_2109,1014,"Les vieux bûcherons ne meurent jamais, ils sont buchés.",1,1
en_2111,1015,Les dermatologues peuvent être un peu irritants.,1,1
en_2111,1016,Les dermatologues font souvent des déclarations éruptives.,1,1
en_2111,1017,Les dermatologues font souvent des déclarations épidermiques.,1,1
en_2117,1018,Un astronaute qui échoue à l’expérience de l’apesanteur se doit de prendre conscience de la gravité de la situation.,1,1
en_2117,1019,Un astronaute qui échoue au test en apesanteur doit être conscient de la gravité de la situation.,1,1
en_2117,1020,Un astronaute qui ne s'habitue pas à l'apesanteur doit se dire que c'est sans gravité.,1,1
en_2117,1021,Un astronaute qui rate une expérience sur l'apesanteur doit comprendre la gravité de la situation,1,1
en_2117,1022,Un astronaute qui échoue à une expérience en zéro G doit s'inquiéter de la gravité de la situation.,1,1
en_2117,1023,Un astronaute qui ne parvient pas à manier un équipement d'apesanteur doit être au courant de la gravité de la situation.,1,1
en_2117,1024,L’astronaute qui échoue à un test d’apesanteur doit bien mesurer la gravité de la situation.,1,1
en_2117,1025,Un spationaute échouant au test d'apesanteur doit avoir conscience de la gravité de la situation.,1,1
en_2117,1026,Un astronaute qui échoue à une épreuve en apesanteur doit être au fait de la gravité de la situation.,1,1
en_2123,1027,"Il n'y a que 10 types de personnes dans le monde: ceux qui comprennent le langage informatique et les autres, déclara Toto, un peu binaire",1,1
en_2136,1028,Construire un cul-de-sac serait un peu un travail sans issue.,1,1
en_2144,1029,Il y avait un gars qui a été licencié de l'usine de jus d'orange pour manque de concentration.,1,1
en_2144,1030,Il y avait un type qui a été viré de l'usine de jus d'orange pour manque de concentration.,1,1
en_2144,1031,Il y avait un gars qui a été renvoyé de la fabrique de juice pour manque de concentration.,1,1
en_2145,1032,Les animaux fouisseurs sont toujours prêts à s'enfouir en cas de danger.,1,1
en_215,1033,"Quand ma tire s’est coincée dans la boue, il a fallu la tirer de là.",1,1
en_215,1034,"Quand ma voiture s’est embourbée, j’ai dû me décar-crasser pour la faire remorquer.",1,1
en_215,1035,"Ma voiture s'était à moitié renversée dans une ornière, mais je suis resté de boue.",1,1
en_215,1036,"Quand ma voiture s'est embourbée dans la vase, j'ai dû attendre la dépanneuse jusqu'à têtard.",1,1
en_215,1037,Je me suis sentie vaseuse à la vue de ma voiture embourbée.,1,1
en_215,1038,"Après qu'elle se soit embourbée, on dut remorquer ma voiture et nettoyer le crapaud d'échappement",1,1
en_215,1039,"Mon cat cat était tellement embourbé, j'ai vu qu'y fallait l'treuil pour l'dégager… Écrevisse et le treuil, c'est 'core plus dur sangsue porc, surtout quand tes passagers ont des QIs de grenouille ! Ça, cette rainette !",1,1
en_2154,1040,Le papa des quintuplés ne savait plus à quel cinq se vouer.,1,1
en_2154,1041,Sa femme a accouché de sextuplés. Le resixment était plutôt long.,1,1
en_2154,1042,Le neuf père de cinq enfants ne pouvaient en croire sept comptes.,1,1
en_2169,1043,Qu'a mangé le squelette au dîner ? Des côtes.,1,1
en_2169,1044,Qu'avait le squelette pour manger? Ribs.,1,1
en_217,1045,"Si tous vos problèmes sont en train de fondre, faites attention aux inondations.",1,1
en_2175,1046,On a entendu des coups de feu dans le bar du coin. La police ne sait pas ce qui a détenché le conflit.,1,1
en_2180,1047,"Signez ici pour perdre du poids: “Prenez le temps, regardez et écoutez, bon sang ! Vous allez m’aigrir !",1,1
en_2181,1048,Un mathématicien qui ne pouvait pas s'arrêter d'additionner s'est retrouvé avec plein de calculs.,1,1
en_2183,1049,Les scientifiques nous permettent de voir le soleil sous une lumière différente.,1,1
en_2183,1050,Les scientifiques nous permettent de voir le soleil sous un autre jour.,1,1
en_2187,1051,Peu de mécaniciens connaissent la clé du succès.,1,1
en_2194,1052,"Ce sont de vulgaires bijoux plaqués!, cria Tom, or de lui.",1,1
en_2194,1053,"Ils ont déchiré la feuille d'or ! hurla Toto, les yeux pleins dorure",1,1
en_2197,1054,Que dit un plombier quand il perd patience ? Pourtant ça coule de source !,1,1
en_2198,1055,"J'aime les marges rasées, dit Tom sans justification.",1,1
en_2198,1056,"J'aime les marges irrégulières, dit Tom sans se justifier.",1,1
en_2198,1057,"J'aime les marges lâches, dit Tom sans justification.",1,1
en_2198,1058,"« J'aime les marges gribouillées, » a dit Tom sans justification.",1,1
en_2200,1059,"Docteur, docteur, je crois que je suis une cuillère. - Asseyez-vous ici et arrêtez de remuer.",1,1
en_2200,1060,"Docteur, docteur, je continue à penser que je suis une cuillère. - Assieds-toi là et ne remue pas. Suivant.",1,1
en_2200,1061,"Docteur, docteur, je n'arrête pas de penser que je suis une cuillère. - Asseyez-vous là et ne remuer pas. Suivant.",1,1
en_2212,1062,Je me suis acheté une de ces nouvelles chemises en papier recyclé. Elle déchire !,1,1
en_2217,1063,Quel est le comble pour un juge ? D'essayer d'étouffer l'affaire.,1,1
en_2235,1064,Il pleuvait des cordes. J’ai bien cru que ça nœud s’arrêterait jamais !,1,1
en_2235,1065,Il pleuvait des cordes. Ce n’était pas le moment d’oublier le linge dehors.,1,1
en_224,1066,Quel est le comble pour un russe ? De faire attention à Staline.,1,1
en_224,1067,Je dois vite mettre cette affaire au clair lâcha Prune en fonçant,1,1
en_2248,1068,"Tu as déjà lu “Les Fleurs du mal, de Charles Potdeterre",1,1
en_2248,1069,"Tu as déjà lu Le Bateau ivre, d’Arthur Ribaud.",1,1
en_2248,1070,Tu as vu Le Jardin des sévices ? C'est un tableau de Jérôme Boche.,1,1
en_2248,1071,Est-ce-que tu as déjà lu L’arrosoir ? C’est d’Emille-pattes Zola.,1,1
en_2248,1072,Est-ce-que tu as déjà lu Les Trois Bosquéestaires ? C’est d'Alexandre Dubois.,1,1
en_2248,1073,As-tu déjà lu les poèmes de l'ancien jardinier ? ça a été écrit par Samuel Taylor feuillage.,1,1
en_2248,1074,"Tu as déjà lu Le Dormeur du val, d’Arthur Rambo.",1,1
en_2254,1075,"Superglue !, s'exclama Toto pour montrer son adhésion.",1,1
en_2254,1076,Super-colle ! adhéra Tom.,1,1
en_2254,1077,De la super glue ! Tom en resta scotché.,1,1
en_2254,1078,"De la Superglue, répliqua Tom, qui avait l'air d'adhérer.",1,1
en_2254,1079,Superglue ! me dit Tom le regard fixe.,1,1
en_2254,1080,Superglue ! Ce fut Tom qui s'y colla.,1,1
en_2254,1081," C'est de la colle super forte ! , cria Tom, essayant recoller les morceaux.",1,1
en_2254,1082,"Cette colle est super ! dit Tom, scotché.",1,1
en_2260,1083,"Après l’attaque d’un sniper à un match de softball symphonique, les joueurs n’ont pas pu luther, ils ont été tués par balles.",1,1
en_2262,1084,Les camionneurs aiment bien les maisons avec des couloirs réservés.,1,1
en_2262,1085,Les camionneurs aiment les maisons avec de longues halées.,1,1
en_2262,1086,Les conducteurs de camions n'aiment pas convoi l’intérieur de leur maison.,1,1
en_2262,1087,"Quand les pilotes d'avions donnent des nouvelles, ils ont tendance à écrire des long courriers.",1,1
en_2262,1088,Les propriétaires de caravanes aiment se faire remorquer.,1,1
en_2296,1089,"Pour utiliser un marteau, il ne faut pas être à la masse.",1,1
en_2296,1090,"Si tu es opérateur de perceuse industrielle, tu dois être alèse dans ton métier",1,1
en_2296,1091,"Si tu travailles avec la perceuse, tu as des horaires à trous.",1,1
en_2296,1092,"Le problème de passer sa journée devant une perceuse à colonne, c'est colon de la journée, on sa perçoit vite que c'est ennuyeux.",1,1
en_2296,1093,Il trouvait que sa carrière de fraiseur tournait en rond.,1,1
en_2296,1094,"Passer sa journée devant un support de perçage, c'est insupportable !",1,1
en_2296,1095,"Si tu travailles dans le forage, il y a des chances pour que tu perces.",1,1
en_231,1096,Enseigne dans un magasin d'électricien : On va vous faire péter les plombs,1,1
en_231,1097,J'ai du appeler mon électricien pour mon tableau électrique. Il m'a dit que les travaux étaient fusables en deux jours.,1,1
en_2317,1098,Quel est le comble pour un barman qui est plutôt cocktail et supervise un stagiaire pas très doué? D'être scotché !,1,1
en_2317,1099,"Un martini s'il te plaît, demanda Toto sobrement",1,1
en_5968,3800,Qu'est-ce qu'une rencontre entre deux éclairs ? Un coup de foudre.,1,1
en_5981,3801,Les deux inventeurs de la radio étaient sur la même longueur d'onde.,1,1
en_5981,3802,Les deux inventeurs du radio étaient sur la même longueur d'onde.,1,1
en_5983,3803,Un éleveur de lapins était ravis d'avoir tant de nouvelles naissances. On pouvait dire qu'il avait le sourire aux lièvres.,1,1
en_5983,3804,"Il n'a pas pu venir au rendez-vous car son lièvre venait de mourir, il lui a donc posé un lapin.",1,1
en_5983,3805,"Trop stressé à l'idée de perdre son calvidé, le pauvre monsieur a perdu tous ses cheveux.",1,1
en_5988,3806,"Pour un serrurier, avoir une bonne combinaison de talents, c’est la clé du succès.",1,1
en_5988,3807,Un serrurier doit avoir une bonne combinaison de talents,1,1
en_5988,3808,Un bon serrurier doit blinder ses compétences.,1,1
en_5988,3809,Un perceur de coffre doit connaître toutes les combines.,1,1
