id	text
en_3749	When the human cannonball retired they couldn't find a replacement of the right caliber.
en_3750	Seafood operations start out on a small scale.
en_3756	He was facinated by his new welding job. It was riveting.
en_3757	When Mongolians walk they like to take big steppes.
en_3765	A contest held by fire fighters is called a 'match'.
en_3768	My family scoffed when I had a divine inspiration I'd get rich selling my ''Beets Brule,'' but after I made my first million, they had to admit I made quite a prophet.
en_3769	His day job was astronomy but at night time he was moonlighting.
en_3773	Erasable pens were a good idea on paper.
en_3777	After delivering a presentation last fall, I sent a message to friends who were unable to attend. The report concluded: ''A good time was heard by all.''
en_3778	OLD WEATHERMEN never die, they reign forever.
en_3782	Take me to the dance, Tom bawled.
en_3785	When the King asked the fool for a joke the fool just shrugged. He was the court gesture.
en_3786	OLD INVESTORS never die they just roll over.
en_3788	While attempting to decipher complicated technical instructions: ''It's all Geek to me.''
en_3791	OLD BRIDGE PLAYERS never die, they just sit around on their fat aces.
en_3792	I want you in the navy, said Tom impressively.
en_3794	Why was the orange sad? He had peelings for the apple.
en_3804	I'll eat till I burst, Tom agreed.
en_3809	Let's go to the gym and weight a while.
en_3811	He and his partner made knives, and they shared a cut.
en_3813	The waiter was shocked when I asked for my salad to be served naked. I explained, no dressing please.
en_3815	Banning Viagra was a big flop.
en_3816	If you’re looking for a sign from god, this is it.
en_3817	Reading music makes me crotchety.
en_3822	The star asked the sun why the moon was always up so late. Sun responded that it was just a phase.
en_3823	Horses eat best when they don't have a bit in their mouth.
en_3824	The agreeable tennis umpire was generous to a fault.
en_3829	A good carpenter will do his work and then varnish without a trace.
en_3833	For meat some people eat lamb and mutton else.
en_3836	The organizational get together for a company football team was called a kickoff meeting.
en_3839	Those who like sport fishing can really get hooked.
en_3841	Don't believe what you hear about fleas and ticks -- it's all lice.
en_3844	The Chinese chef maliciously dumped a hot broth with dumplings on an obnoxious customer. It was a wanton soup attack.
en_3845	My name is Emmy, I'm a T. V. star
en_3855	Safety goggles were invented by a peripheral visionary.
en_3856	The local baker was paying his staff based on a flourly rate.
en_3860	My name is Josh. I'm a talk show host
en_3861	A bowling team was called 'lightning' because they had so many strikes.
en_3873	Mourning has broken on Easter Sunday.
en_3874	A bible falling apart belongs to someone who isn’t.
en_3880	Did you know that donuts were first made in Greece?
en_3884	After the sniper attack at the symphony softball game, there were no men left on bass.
en_3885	OLD DIETICIANS never die, they just waist away
en_3891	My name is Sherry. I work in a vineyard.
en_3892	A ham walked out of the hospital and said ''I'm cured''.
en_3893	Early nuclear experimenters discovered an element of surprise.
en_3894	A case of disappearing bison had police completely buffaloed.
en_3897	A little boy called his father who made balloons 'pop'.
en_3901	Old electricians never die, they just get discharged.
en_3905	My name is Grant, I am a loan officer.
en_3906	In the dark? Follow the son.
en_3914	Two mining companies merged and became alloys.
en_3919	Psychiatrists like Kentucky Freud Chicken.
en_3923	OLD DAIRY FARMERS never die, they just go to the udder place.
en_3924	You decide what kind of light bulbs to buy by a process of illumination.
en_3931	I crossed a cell phone with a skunk, and now the service stinks.
en_3932	A lot of trees were dying, but they needed to figure out the root of the problem.
en_3933	I love your old worn - out jacket covered with all those slogans, but I can't read the frays at the end of the sleeves.
en_3935	People who like gold paint have a gilt complex.
en_3938	Businesses selling pleasure boats often have a sail.
en_3945	When I had my PlayStation stolen, my family were there to console me.
en_3946	My name is Oscar, and I'm a movie star.
en_3954	The corner of Ninth and Broad attracts a lot of the homeless because of its reputation for having a grate area for sleeping
en_3956	Need soul repair? Walk right in.
en_3963	I took up teaching fencing as I wanted my students to get the point.
en_3965	The stress of having his beloved pet bunny die caused a man to go bald -- he was very upset about losing his hare.
en_3966	I couldn't figure out how to fasten my seatbelt. Then it clicked.
en_3972	In the office she was frantically looking for her false nails only to discover she had filed them away.
en_3974	My name is Charity, a televangelist
en_3976	The man leaned on the printer cartridge because he wanted to tone up his abs.
en_3979	It's a lengthy article on Japanese Sword Fighters but I can Samurais it for you.
en_3988	I just got back from a statistical probability conference. It was average.
en_3992	OLD RABBIS never die, they just get grey around the temples.
en_3994	Truckers like houses with long haulways.
en_3999	Wanting to buy his girlfriend a gift that she was sure to appreciate, Bugs Bunny decided that something on the order of twenty - four carats would be about right.
en_4002	I couldn't decide whether or not to make spiced apple cider, so I mulled it over.
en_4007	To emphasize that someone is a stranger: ''As we used to say in the cheese industry, I don't know him from Edam.''
en_4008	I do a lot of spreadsheets in the office so you can say I'm excelling at work.
en_4013	We’ve got children’s church because we know how to kid around
en_4019	People have many misconceptions about pregnancy.
en_4024	''I admire East End gangsters,'' said Tom crazily.
en_4028	''Why shouldn't I stir my coffee with a ballpoint pen?'' Tom bickered.
en_4031	Happy Halloween! Tom said gravely.
en_4034	''Don't add too much water,'' said Tom with great concentration.
en_4035	OLD BOXERS never die, they just punch out
en_4038	In an office: Would the person who took the step ladder yesterday kindly bring it back or further steps will be taken.
en_4040	Old artists never die, they just put things in perspective.
en_4042	Doctor, doctor, people tell me I'm a wheelbarrow. - Don't let people push you around. Next.
en_4050	The researcher's report showed data on the political graphed.
en_4051	Some women stay single and others are the Marion kind.
en_4056	Conscience is a faults alarm.
en_4059	Hospitals that buy in bulk get a valium discount.
en_4062	A chaplain on the sea leads the soldiers in their warship.
en_4065	OLD TANNERS never die they just go into hiding.
en_4074	Biscuits and speeches are better when made with shortening.
en_4075	OLD POLITICIANS never die, they just harangue in there.
en_4076	Pipe fitters often have high pressure jobs.
en_4081	I was fixated on the pain in my bad tooth. I was abscessed by it.
en_4082	Semaphore was flagged away as a form of communication decades ago.
en_4086	OLD DOOR FRAMERS never die, they just become unhinged.
en_4088	He studied water purification and had a great thirst for knowledge.
en_4089	She was only a Swimmer's daughter, but she knew every dive in town..
en_4094	I'll never forget that rainstorm near Los Angeles and how the rain came down in Torrance.
en_4098	Badminton players are for the birds.
en_4099	OLD JUDGES never die, they just cease to try
en_4103	The new father of quintuplets could hardly believe his own census.
en_4104	What is a duck's favorite game to play? Billiards.
en_4105	Two friends took ropes to school so that they could skip out.
en_4106	The golfer guessed that his ball landed 20 feet off the fairway. Of course, that was just a rough estimate.
en_4117	For insomnia move to the edge of the bed and you'll soon drop off.
en_4118	Qwertyus, god of keyboards, is a character from geek mythology.
en_4119	The cheque is in the post, Tom assented.
en_4120	He who hogs the sheets is usually very wrapped up in himself.
en_4122	Most samurai refused to shave. They were bushi.
en_4124	Two geologists were staring at a huge fissure in a cliff face and one was overheard to say 'It's not my fault'.
en_4126	The psychiatrist told the genie his emotions were all bottled up.
en_4133	He only knew how to drive a fork lift in reverse. He was the backup man.
en_4138	A baseball player was a thief. He was always trying to steal.
en_4145	My name is Lute. I'm a musician.
en_4146	A family went to watch a 007 movie at the theatre, it was a bonding experience.
en_4148	The ailing king of the doves sensed an imminent coup.
en_4150	If you work in a forestry company you will probably have to log your time.
en_4154	The dentist's alibi was full of holes, so the police performed a cavity search.
en_4155	I wonder how much an anagram weighs?
en_4157	Jenny was sure she was going to Heaven but she wouldn't harp on it.
en_4158	Yesterday I accidentally swallowed some food coloring. The doctor says I'm OK, but I feel like I've dyed a little inside.
en_4162	Prison walls are never built to scale.
en_4163	''I'm halfway up a mountain,'' Tom alleged.
en_4167	I'm a Soviet agent in England, said Tom bluntly.
en_4168	Fashion is something that goes in one era and out the other.
en_4170	If you are what you eat, I'm staying away from the nuts!
en_4171	The family of bears posing for their family portrait experienced a true Kodiak moment.
en_4180	We Are Not Dairy Queen … But We Have Great Sundays
en_4181	Pray for keeps
en_4184	A basketball player couldn't control his saliva but he could sure dribble.
en_4186	The correct formula for concrete is worthwhile to cement in your mind.
en_4189	A paramedic got a new job as a chauffeur: an ambiance driver.
en_4195	During the meeting about earthquakes, there were several motions.
en_4196	A cloth maker's daughter told him she was too young to dye.
en_4201	Why did the agricultural presentation go so smoothly? They planted questions.
en_4202	His business plan to manufacture scissors just didn't cut it.
en_4204	Those who make balls of wool for a living like to come home and unwind.
en_4207	To keep someone from stealing your shipments of smoked salmon, secure them with lox.
en_4214	I'm a sap for tree jokes.
en_4217	Two snakes parted, and one said, 'fangs for the memories'.
en_4221	The flock of doves decided to stage a coo
en_4224	OLD MOONSHINERS never die, they just keep still.
en_4226	A group of physicists is called a nucleus.
en_4233	To teach someone how to build a compass you have to be good at giving directions.
en_4234	When I commented on a friend's psychedelic door he said, Don't Knock It.
en_4236	The best place for a mathematician is behind a counter.
en_4240	She was only a Moonshiner's daughter, but I love her still.
en_4253	The athlete colored her hair and started a winning streak.
en_4256	''This is the most common language used on micros,'' said Tom basically.
en_4257	''What's a wide - angle lens?'' asked Tom obtusely.
en_4261	He who hesitates is bossed.
en_4263	Pencils could be made with erasers at both ends, but what would be the point?
en_4266	In medical school he worried about passing as a surgeon, but he made the cut.
en_4270	Those who build roofs are so inclined.
en_4272	Jesus is more precious than silver or golf.
en_4275	It's a fact, taller people sleep longer in bed.
en_4276	OLD BUTCHERS never die, they only meat their fate.
en_4277	As anyone who has ever lived in the area can tell you, life is different in Montana. Since golf courses are often placed in areas ideal for hunting, most golfers carry a hunting rifle in their golf bag and when the opportunity presents itself combine their two favorite pastimes. Recently one such sportsman got lost and had to stop for directions asking,'' Which way to the lynx.''
en_4287	Sign on an electrician's truck: Let us remove your shorts.
en_4288	Violinists are often fiddling around.
en_4291	Plumbers often have to tap their natural abilities.
en_4295	''I'm just an ordinary soldier,'' Tom admitted privately.
en_4296	By yourself you're in the right. In a group you're in the throng.
en_4298	The marine biology seminars weren't for entertainment, but were created for educational porpoises.
en_4304	Someone once accused me of stealing an old, rare, valuable stamp, and I philately denied it.
en_4305	Dateline London: Eccentric ornithologist travels to foreign land to teach pigeon English.
en_4311	It's true that the earth rotates, but scientists are always putting their own spin on it.
en_4312	I know road rage is an awful thing but when someone bumped my car I just couldn't help it. I got out my camera and snapped at the offender.
en_4315	Home improvement. Take your family to church.
en_4316	Due to inclement weather, the sandwich shop wrapped up early Tuesday night.
en_4317	I gave in when my wife hounded me about getting a puppy.
en_4318	OLD KEY PUNCH OPERATORS never die they just punch out.
en_4320	A pie went for an audition for a part in a play. The casting agent told him he performed well, but it was more of a sausage roll.
en_4322	Piano players are considered to be Baldwin they lose their hair.
en_4329	He bought the drum for a great price, it was a steel.
en_4330	When those around King Arthur's table had insomnia, there were a lot of sleepless knights.
en_4332	Old lumberjacks never die, they just pine away.
en_4334	'Because' is a word to the whys.
en_4336	Come huddle with us before the big game
en_4346	The fence builders were upset with their working conditions, so the started to picket.
en_4347	A guy became so good with a chainsaw that he was promoted to branch manager.
en_4351	The stink bomb tossed at the standup comics' convention quickly emptied the place out; when the smoke cleared, not a wit of them remained.
en_4358	Iron was discovered because someone smelt it.
en_4359	Why do archers shoot arrows? Could it be they are trying to get a point across?
en_4360	The thief had a bold plan. He figured he could carry it off.
en_4363	If they ever have a contest for the best looking mannequin, there will be stiff competition.
en_4364	To some - marriage is a word... to others - a sentence.
en_4371	Small people are in short supply.
en_4376	I usually take steps to avoid elevators.
en_4378	I love cats, Tom mused.
en_4382	To be a successful frequent flier you need a lot of connections.
en_4385	Did you hear about the vampire who used to torture his victims with music? His Bach was worse than his bite.
en_4386	You should never take rocks for granite.
en_4389	In some countries there is a lot of Manuel labor.
en_4390	My name is Phillip, I'm a service station attendant.
en_4399	I once knew a guy who had fish and chips every day for a year. His stomach took a battering.
en_4402	Whenever I go near my bank I get withdrawal symptoms.
en_4410	She was only a Carpenter's daughter, but she knows every vise.
en_4412	I was looking for watch batteries but I wound up at a clock shop.
en_4418	My sweet mother got so old she granulated.
en_4423	''It's become much bigger,'' said Tom with a groan.
en_4426	An hourglass is a waist of time.
en_4431	The hardest thing for a person to keep is his opinion
en_4434	My mate swallowed a cordless vacuum cleaner, they took him to hospital and he is picking up nicely.
en_4435	A boy saving up for a car has a lot of driving ambition.
en_4440	People in medieval days were always hanging out by the gallows.
en_4444	Bakers trade bread recipes on a knead to know basis.
en_4446	Partying Saturday and Sunday leaves me feeling weakened.
en_4455	OLD HOUSEWIVES never die, they just wash away.
en_4462	Never lie to an x - ray technician. They can see right through you.
en_4464	Last night, I kept dreaming that I had written Lord of the Rings. The wife said I'd been tolkien in my sleep.
en_4466	Old photographers never die, they're just out of the picture for a while.
en_4470	The astronomer's research project didn't win him the coveted Galaxy Award, but he did receive a constellation prize.
en_4474	What do they call all that lumber on the Star Trek's Enterprise? Captain's log.
en_4477	Neuter your dog - an ounce of prevention is better than a pound of curs.
en_4486	Company's coming, Tom guessed.
en_4487	She was only a Conductor's daughter, but she told you where to get off.
en_4490	The young pine sapling was admonished by his father. Apparently he'd been knotty.
en_4491	The lumber company downsized. They got rid of the deadwood.
en_4495	Many people are strongly attracted to a magnate.
en_4497	Did you hear about the herb who was an all round great guy, did loads of charity work and was always there to help? He was a Tarragon Of Virtue.
en_4505	Because the champion angler instructed his pupils to cast their lines where the river runs through narrow chasms, they called him the ''fissure King.''
en_4507	There's nothing to stop me putting things in tins, said Tom cannily.
en_4510	Sometimes a pregnancy is so long it seems like a maternity.
en_4513	I really regretted the inconsiderate comment I made. It was rued.
en_4515	''Boy, that's a bright star,'' said Tom seriously.
en_4516	When I was starving to death, my children gave me a raisin to keep on living.
en_4521	''Rowing hurts my hands,'' said Tom callously.
en_4524	Why was the rabbit depressed? He was just going through a bad patch!
en_4530	Coins are mint to be.
en_4533	The British cannibal enjoyed snacking on fish and chaps.
en_4535	Don't get lost in the mist or else you won't have the foggiest idea where you are.
en_4539	When the pirate captain's ship ran aground he couldn't fathom why.
en_4544	OLD WRITERS never die, they just get erased.
en_4545	OLD STATISTICIANS never die, they just get broken down by age, sex and marital status.
en_4546	''I'd like to eat seventeen cakes,'' Tom agreed.
en_4548	My name is Stu. I also cook.
en_4551	A second chimney is superfluous.
en_4557	Have you heard about that online origami store? It folded.
en_4560	The triangular computer monitor business was just a big pyramid screen.
en_4561	After being treated by an optometrist, the bird seed.
en_4562	While having a hard time water - skiing, the boy commented, 'This is such a drag.'
en_4563	Animals that tunnel in the soil have to have an escape root.
en_4566	Royal chairs are rarely throne out.
en_4568	A dog gave birth to puppies near the road and was ticketed for littering.
en_4578	A small boy swallowed some coins and was taken to a hospital. When his grandmother telephoned to ask how he was a nurse said 'No change yet'.
en_4580	OLD FORESTERS never die, they just pine away.
en_4583	If roosters saw how hens are treated they'd turn over in their gravy.
en_4584	I love beagles, Tom dogmatized.
en_4586	My name is Cliff. I'm a mountaineer.
en_4590	The math teacher was hungry, but all she had to eat was a piece of pi.
en_4602	To learn rope tricks you have to be taut.
en_4613	A farmer wanting to kill a chicken for dinner has to move faster than a speeding pullet.
en_4614	When the branding iron was invented cattle were very impressed.
en_4617	A kettle on the stove was singing 'Home on the Range'.
en_4619	Old carpenters never die, they just lumber around.
en_4620	Today a truck hit my car. I wasn't hurt but I got the freight of my life.
en_4624	When the artist tried to draw a cube he had a mental block.
en_4625	A fisherman tried boxing, but he only threw hooks.
en_4633	She wanted the large estate quite badly but, she dared not mansion it to her frugal husband.
en_4642	In the delivery room, the unborn infant expected to be given a wide berth.
en_4644	A test - tube baby has a womb with a view.
en_4647	The dairy farmer while milking his cow strained his calf in the process.
en_4649	OLD FLORISTS never die, they just make alternative arrangements.
en_4650	She was only a Weatherman's daughter, but she sure had a warm front.
en_4654	My name is Belle. I play the carillon.
en_4659	One ear of corn said to the other 'You're getting husky'.
en_4661	Even if you're on the right track, you'll get run over if you just sit there.
en_4664	If you have to pay to go to the river, we'd better stop at the bank.
en_4666	He bought lots of pens before starting his new job. He wanted to make his mark.
en_4668	My name is Manuel, I write instruction books.
en_4669	The man put his name on the neck of his shirt so he would have collar ID.
en_4670	OLD MINERS never die, they just lose their veins.
en_4671	A rock band set up on the exchange floor. They wanted to play the stock market.
en_4674	Waiting for her photos to be developed a young girl sang 'Some day my prints will come.'
en_4676	The percussionist was very good at analyzing symbols.
en_4681	The hotel regrets that you do not find your rooms satisfactory; I will send up our sweet manager right away.
en_4686	When two bakers traded buns they had a roll reversal.
en_4687	''Would anyone like some Parmesan?'' asked Tom gratingly.
en_4697	My name is Gail. I'm a meteorologist
en_4700	A hay farmer in jail could get out on bale.
en_4705	From the middle of the Pacific, the shipwrecked survivor found his way to the California coast purely by occident.
en_4711	Reassembling the skeletons of prehistoric mammals can be a mammoth undertaking.
en_4721	When he switched from horses to sailing, his life took on a new tack.
en_4723	Modern fashion designs are often presented with tongue in chic.
en_4728	Goddard couldn't be reached. He was out to launch.
en_4729	During a recent trip to Qatar, Bill Clinton went to McDonald's and ordered fries with a sheik.
en_4731	A will is a relative thing.
en_4734	OLD GROCERS never die, they just get shelved.
en_4738	When Irish boys carry their little brothers, they get a Pat on the back.
en_4740	I hear the Sylvester Stallone Film Festival got off to a rocky start.
en_4741	The ex - lumberjack will be sawly missed.
en_4742	Tried some bear stew. It was a little grizzly.
en_4743	She was only a Electrician's daughter, and she made house calls to remove her customers' shorts.
en_4746	Cryptographers make terrible drummers. They just sit there, fascinated by all the cymbals.
en_4751	Old burglars never die they just steal away.
en_4754	''Don't you know my name?'' asked Tom swiftly.
en_4756	My wife really likes to make pottery, but to me it's just kiln time.
en_4757	I never have understood how you're supposed to hit anything with a bat..... it keeps flying away.
en_4768	The garden club visited the nursery and found themselves in a hosta environment.
en_4769	It wasn ’ t the apple on the tree, but the pair beneath it.
en_4772	When I went to the International Club, I accidentally spilled coffee on a Hindu lady's dress. I told her I was very sari.
en_4774	Remembering the Mongol leader's reputation for chicanery, Marco Polo approached the palace of the khan warily.
en_4775	An argument at the Bomb Squad convention ended in a blowup.
en_4776	She was only a Glazier's daughter, but she was never a pain to me.
en_4790	''I've been to a film festival in Southern France,'' said Tom cannily.
en_4791	OLD CHINESE COOKS never die, they just wok away
en_4792	Lizards have a very strong heartbeat which can be faintly heard anywhere on their body, said Mr. Johnson, beginning a story. ''Come listen to this tail.''
en_4796	Thieves who steal corn from a garden could be charged with stalking.
en_4807	Scrambling for cover amid the chaos caused by the rebel forces' attack and the ''coincidental'' breakout of the zoo animals, I stumbled into the face of a hostile guerrilla!
en_4811	Is coffee your daily grind?
en_4816	The celebration of the royal wedding progressed well into the night. As he stumbled outside to await his ride home one inebriated nobleman, attracted by the bright lights, made his way to the theater district and sat down below one of the brightly illuminated theater signs to await his car. The driver, unfamiliar with both the nobleman and the area, was instructed to look for a well - lit marquis.
en_4819	Faraday was charged up with the idea.
en_4823	I finished my trigonometry exam without a secant to lose.
en_4837	Drinking too much of a certain potent potable may require a leave of absinthe.
en_4852	I went out for a run this morning and tripped over, I could have been wearing the wrong size shoes, I haven't seen the footage yet.
en_4856	My name is Bet. I'm a coupier.
en_4858	''Use your own toothbrush!'' Tom bristled.
en_4860	Some people find fire drills quite Alarming.
en_4866	She was only a Bootleggers daughter, but I loved her still.
en_4867	''I compliment the company that makes the Macintosh computer,'' said Tom applauding.
en_4868	My grandmother learned grammar by wrote.
en_4874	I never understood why people liked to play soft ball. It's a very underhanded thing to do.
en_4875	OLD RANCHERS never die, they just breed their last.
en_4879	Some shoe sales have a good selection to boot.
en_4880	May the 4th be with you.
en_4882	Scarecrows are always garden their patch.
en_4887	OLD BASKETBALL PLAYERS never die they just go on dribbling.
en_4889	Superglue! Tom rejoined.
en_4890	My name is Bette, I'm a gambler
en_4893	''I'm losing my hair,'' Tom bawled.
en_4901	Marine biologists never make mistakes on porpoise.
en_4903	Patients usually feel better after receiving hand transplants.
en_4904	A dry cleaners had a dozen suits in court.
en_4908	My name is Victor, and I'm a winner in everything I do.
en_4911	Coaches usually have a goal in mind.
en_4912	The phone call interrupted my nap, and I never did get the rest.
en_4915	If you're dying to purchase cropland in Thailand, then you've baht the farm.
en_4917	I hate sweet potatoes, Tom yammered.
en_4920	I used to have a fear of hurdles, but I got over it.
en_4921	A thousand dogs were stolen from a pet shop on Saturday. Police say they have no leads.
en_4926	I bought a metronome for 20 bucks. You can't beat that price.
en_4933	The man who fell into an upholstery machine is fully recovered.
en_4934	Some burglars are always looking for windows of opportunity.
en_4938	When the glazier was sent to the hospital room to check the cracked window, he told the patient in the body cast,'' I've come to feel your pane.''
en_4939	I tried to look up impotence on the Internet but nothing came up.
en_4940	OLD FARMERS never die, they just spade away.
en_4952	When video arcades switched to a system of tokens, there was no quarter asked or given.
en_4961	Beautifully manicured lawns are highly sod after.
en_4967	OLD DEANS never die they just lose their faculties.
en_4970	Comedians, the biggest joke going.
en_4971	OLD SWIMMERS never die, they just have a stroke.
en_4973	News of a coming flood was leaked.
en_4977	The cost of a galvanized hull is enough to zinc a ship.
en_4979	The other animals shunned the kangaroo. They treated him like a leaper.
en_4980	What are you taking pictures of? Tom snapped.
en_4981	She was only a Grape picker's daughter, but she was never Chablis dressed.
en_4983	Sports are refereed by people of many stripes.
en_4984	OLD KINGS never die they just get throne away
en_4986	A cardboard belt would be a waist of paper.
en_4993	Look at those tall flowers, said Tom gladly.
en_4996	She was only an Archer's daughter, but to all the men she was the target.
en_5001	The decision to begin construction on the Empire State Building was a groundbreaking historical event.
en_5008	When cannibals ate a missionary they got a taste of religion.
en_5009	The old doctors practice of bloodletting was all in vein.
en_5011	There was an eye doctor who wanted to re - locate but couldn't find a job because he didn't have enough contacts.
en_5012	A massage therapist kneaded new customers.
en_5013	Astronauts like to do launch.
en_5029	Opportunities take ''now'' for an answer
en_5030	My name is Dick. I'm a plain - clothes policeman.
en_5032	I wondered why the baseball was getting bigger. Then it hit me.
en_5035	My friend's bakery burned down last night. Now his business is toast.
en_5039	When the beekeeper moved into town he created quite a buzz.
en_5040	Patience is a virtue heavy in wait
en_5042	''This must be an aerobics class,'' Tom worked out.
en_5043	What did the triangle say to the circle? You're so pointless.
en_5044	My name is Hugh. I'm a painter.
en_5052	My name is Nick. I was a barber but I'm looking for a new job.
en_5055	The shy stripper couldn't bare it on stage.
en_5058	When Jesus entered Jerusalem, people waved palm branches because they were being frondly.
en_5066	When longshoremen show up late for work they get docked.
en_5069	OLD LUMBERJACKS never die, they just split.
en_5070	If you run through a screen door you'll strain yourself.
en_5074	When asked by a passenger how high he would get, the pilot replied, 'I don't do drugs.'
en_5077	Make like mustard and catch up!
en_5086	I wanted to do some research on anorexia, so I went to the library to get the skinny.
en_5097	My name is Otto. I'm a car mechanic.
en_5098	One night a banking tycoon fell overboard from his yacht. He was saved because he could float a loan.
en_5100	It was raining cats and dogs. There were poodles all over the road.
en_5101	Before he sold Christmas trees, he got himself spruced up.
en_5104	When I was in my cabin on the ship I got sick. Someone told me once I got to the doc I'd feel better.
en_5111	Tom was so tired, he lied about his bed.
en_5113	OLD GOLFERS never die they just putter away.
en_5116	Come in and get a peace of the rock
en_5121	I was going to order a satellite dish but then I found out that I had to go through channels.
en_5125	Your very last breath will be a fatal blow.
en_5128	My name is Nat. I'm an entomologist.
en_5135	The personal trainer quit his job because it wasn't working out.
en_5138	Good police officers never miss a beat.
en_5145	Did you hear about these new reversible jackets? I'm excited to see how they turn out.
en_5148	The state funeral remains to be seen.
en_5149	Most hunters are nice because they're such deer people.
en_5150	Driving on so many turnpikes was taking its toll.
en_5156	Getting rid of your boat for another could cause a whole raft of problems.
en_5157	A prisoner's favorite punctuation mark is the period. It marks the end of his sentence.
en_5158	OLD DIVERS never die, they just flop.
en_5163	OLD WASHING MACHINE OPERATORS never die, they just keep agitating.
en_5164	He stole an invention and then told patent lies.
en_5165	A young sailor thought all of the waves were just swell.
en_5168	Getting soap in your eyes is no lathering matter.
en_5169	OLD DIVERS never die, they just get board.
en_5172	OLD TEACHERS never die, they just grade away
en_5179	There is a growing body of obesity research.
en_5181	My name is Doug, I'm a grave digger
en_5188	Nature reserves are an eagle opportunity employer.
en_5190	When I asked him whether we ought to climb the steep hill, he started up the incline and, in ascent, said,'' Yes.''
en_5196	A baseball player joined the army and did the round of military bases.
en_5199	To find bargains go where the auction is.
en_5202	When the Dalmatian ran away, he was spotted two blocks from home.
en_5204	The IRS left a message on my cell phone that I owed them more money. It was a taxed message.
en_5207	There are many judges who would like to acquit smoking.
en_5211	There was a report of shots fired in a local bar. The police don't know what triggered the commotion.
en_5220	The inventor of chewing gum soon bubbled his money.
en_5221	We found a dead crow in our front yard but have yet to hear the caws of death.
en_5222	Despite the repressive restrictions in force against all of the fine arts, students in Kabul often gathered secretly to listen to band music.
en_5224	I know a rancher who has 100 head of cattle, but he thought there were only 99 until he rounded them up.
en_5227	For fast relief take two tablets. The ten commandments
en_5229	''I love hot dogs,'' said Tom with relish.
en_5233	A reformed arsonist was in confession. He began,'' Bless me Father for I have singed.''
en_5235	My name is Dusty, I run a cleaning service.
en_5242	''Cosign here,'' read the first instruction on the trigonometry placement exam.
en_5249	A jelly truck and a biscuit truck collided yesterday - police are a trifle concerned.
en_5250	Pompous male bees are often known to drone on about themselves.
en_5263	''I was the first to climb Mount Everest,'' said Tom hilariously.
en_5266	I got a deal on a new computer, and they threw in the operating system to boot.
en_5270	When asked to picture the perfect modern defensive weapon the Claymore springs to mine.
en_5273	My dog has a lot of potential, you just have to unleash it.
en_5278	Someone led me to believe that graphite was discovered in Pennsylvania.
en_5286	Vertical living is flat dwelling.
en_5302	It was an emotional wedding. Even the cake was in tiers.
en_5308	OLD ACADEMICIANS never die, they just lose their faculties
en_5309	I like marching songs, in any month.
en_5312	This is what I have learned off by heart Tom wrote.
en_5313	Did Gregor Mendel ever win the Nobel Peas Prize?
en_5315	Our country's olympic swimming program has quite a talent pool.
en_5323	The first guy to mass produce candies made a mint.
en_5334	Politicians get onto the merry - go - round and then put a spin on it.
en_5336	My brother told me that serpentine is what you use to get paint off a boa constrictor.
en_5339	Eating too many snacks when studying for a test is called cramming.
en_5342	Actors are cast through their good and bad stages.
en_5346	You really are addicted to soccer, you should think of kicking the habit.
en_5348	The doctor couldn't transfer the organs because he didn't have the guts to do it.
en_5350	She was only a Elevator operator's daughter, and she loved to go down.
en_5354	Any golfer will tell you the gospel truth. Your next shot always depends on the lie.
en_5359	Molecules boiling points vary to some degree.
en_5363	The tired playgoers decided to bypass the new production of ''Othello'' despite the good reviews; having just returned from a long trip, they didn't feel like seeing any moor of Venice.
en_5364	A doctor who became a bartender was always giving out shots!
en_5365	I was caught studying the periodic table in English class. It was an elementary mistake.
en_5367	Where do pancakes live? In a flat.
en_5370	At a pet store: 'buy one dog, get one flea'.
en_5372	Before the golfer finished drinking the iced, brewed beverage he dropped his tee on the cart path.
en_5373	The killer followed the psychopath into the forest where he was surrounded by the copse.
en_5375	I wanted to have dinner at a native American themed restaurant, but I didn't have reservations.
en_5378	A thief fell and broke his leg in wet cement. He became a hardened criminal.
en_5384	During branding cowboys have sore calves.
en_5389	I was going to study the work of Sigmund Freud, but I was too Jung to understand it.
en_5393	She was only a Dairyman's daughter, but what a calf
en_5395	An artist with the military kept drawing enemy fire.
en_5396	I plan to work in a cemetery, Tom plotted gravely.
en_5397	The Egyptian cinema usherette sold religious icons in the daytime. Sometimes she got confused and called out, 'Get your choc isis here!'
en_5403	The artist was great. He could always draw a crowd.
en_5418	When priests have a good idea they are supposed to parish the thought.
en_5425	When the wheel was invented, it caused a revolution.
en_5428	I used to be afraid of purchasing residential property for the purpose of renting, but now I have an apartment complex.
en_5435	While the music was playing the geology teacher was rocking around.
en_5439	He was a restaurant critic but had no taste.
en_5441	I thought about studying astronomy for university but I knew I would just be taking up space.
en_5442	OLD PAINTERS never die they just get plastered.
en_5450	The first order of priority in hiring math majors is get them to sine on the dotted line
en_5455	OLD CHAUFFEURS never die they just lose their drive.
en_5456	When a skunk walked in, the judge said, 'odor in the court'.
en_5462	''The sun is rising,'' Tom mourned.
en_5465	A pun is its own reword.
en_5469	A racer who was also a golfer really knew how to drive.
en_5471	Selling gasoline too cheaply would be fuelish.
en_5475	That really nice fellow works in a clothing factory sewing zippers on jeans. That is good. He wouldn't hurt a fly.
